phone,score,status,first_seen,last_seen,age_days,seen_runs,independent_spam_groups,safe_groups,best_evidence,max_source_weight,reasons
919896017,99.8,BLOCK,2026-08-31T21:32:23+00:00,2026-09-14T20:22:20+00:00,7,15,2,0,explicit_spam,0.95,"max_source_weight=0.95 -> 42.8 | best_evidence=explicit_spam -> +25.0 | independent_spam_groups=2 -> +12.0 | seen_runs=15 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
609370884,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
609450395,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
610242007,29.0,OBSERVE,2026-09-02T19:27:12+00:00,2026-09-15T19:45:50+00:00,6,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
610330810,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
610424796,29.0,OBSERVE,2026-09-08T19:29:58+00:00,2026-09-18T19:06:05+00:00,3,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=3 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
610856592,29.0,OBSERVE,2026-09-01T19:28:04+00:00,2026-09-15T19:45:50+00:00,6,15,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=15 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
611810070,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
613209198,29.0,OBSERVE,2026-09-12T18:28:48+00:00,2026-09-21T20:29:27+00:00,0,10,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
615805297,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616102423,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616285685,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616370304,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-20T18:53:27+00:00,1,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=1 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616422472,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616528487,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616556287,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616737506,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
616812370,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-20T18:53:27+00:00,1,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=1 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618057206,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618079875,29.0,OBSERVE,2026-09-02T19:27:12+00:00,2026-09-15T19:45:50+00:00,6,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618166411,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618189548,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618239461,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-20T18:53:27+00:00,1,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=1 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618277153,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618286817,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618403823,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618415539,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618500938,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618502310,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618638576,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618673673,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618677746,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618728386,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618802838,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618875951,29.0,OBSERVE,2026-09-01T19:28:04+00:00,2026-09-14T20:22:20+00:00,7,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618939281,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
618980113,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
619208246,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
619516590,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
619601290,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
619915679,29.0,OBSERVE,2026-09-01T19:28:04+00:00,2026-09-14T20:22:20+00:00,7,14,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=14 -> +12.0 | age_days=7 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
619928659,29.0,OBSERVE,2026-09-03T19:21:36+00:00,2026-09-15T19:45:50+00:00,6,13,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=13 -> +12.0 | age_days=6 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
620016335,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
620141742,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
621142593,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
621200641,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
621263819,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
621279996,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
621290863,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
621683286,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
623005566,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
625198915,29.0,OBSERVE,2026-09-15T19:45:50+00:00,2026-09-21T20:29:27+00:00,0,7,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=7 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
626066884,29.0,OBSERVE,2026-09-16T19:37:49+00:00,2026-09-21T20:29:27+00:00,0,6,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=6 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
626798837,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-20T18:53:27+00:00,1,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=1 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628171023,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628223796,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628363844,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628400309,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628470368,29.0,OBSERVE,2026-09-11T19:13:24+00:00,2026-09-21T20:29:27+00:00,0,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628619496,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628681787,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
628717801,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
629132752,29.0,OBSERVE,2026-09-11T19:13:24+00:00,2026-09-21T20:29:27+00:00,0,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
629320519,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
629401149,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
629491914,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
629871695,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
630109477,29.0,OBSERVE,2026-09-14T20:22:20+00:00,2026-09-21T20:29:27+00:00,0,8,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=8 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
630238816,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
630387018,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
630739520,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
632227280,29.0,OBSERVE,2026-09-12T18:28:48+00:00,2026-09-21T20:29:27+00:00,0,10,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
633189659,29.0,OBSERVE,2026-09-12T18:28:48+00:00,2026-09-21T20:29:27+00:00,0,10,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=10 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
636369478,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
636388679,29.0,OBSERVE,2026-09-11T19:13:24+00:00,2026-09-21T20:29:27+00:00,0,11,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=11 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
636416208,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
636457473,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
636531528,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
636637099,29.0,OBSERVE,2026-09-10T19:11:24+00:00,2026-09-21T20:29:27+00:00,0,12,1,0,discovery,0.20,"max_source_weight=0.20 -> 9.0 | best_evidence=discovery -> +0.0 | independent_spam_groups=1 -> +0.0 | seen_runs=12 -> +12.0 | age_days=0 -> recency +8.0, stale 0.0 | safe_groups=0 -> 0.0"
